host,serial,dataset_name,model_name,freeze_backbone,classifier,adapter,prompt,opt,weight_decay,lr,base_lr,seed,epochs,image_size,batch_size,num_images_train,num_images_val,n_cluster_ratio,extractor_layer,model_name_extractor,img_per_class,val_acc_level1,val_acc_level2,val_acc_level3,val_loss,ap_w,train_acc_level1,train_acc_level2,train_acc_level3,train_loss,time_total,max_memory,flops,no_params,no_params_trainable,throughput
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.in21k_miil,False,,,,adamw,0.05,0.0005,,0,200,448,8,100,3333,,,,,17.4617,,,3.9622,17.461746174617463,100.0,,,0.0002,16.1604,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.in21k_miil,False,,,,adamw,0.05,0.0005,,0,200,448,8,300,3333,,,,3.0,37.0237,,,3.1852,37.023702370237025,100.0,,,0.0001,22.6053,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.in21k_miil,False,,,,adamw,0.05,0.0005,,0,200,448,8,500,3333,,,,5.0,50.5251,,,2.7254,50.52505250525053,100.0,,,0.0,20.5791,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.in21k_miil,False,,,,adamw,0.05,0.001,,0,200,448,8,100,3333,,,,,18.2118,,,3.9866,18.21182118211821,100.0,,,0.0001,16.3291,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.in21k_miil,False,,,,adamw,0.05,0.001,,0,200,448,8,300,3333,,,,3.0,32.7933,,,4.2736,32.793279327932794,100.0,,,0.0,22.4838,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.in21k_miil,False,,,,adamw,0.05,0.001,,0,200,448,8,500,3333,,,,5.0,47.2847,,,3.5924,47.28472847284728,100.0,,,0.0003,20.5722,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.in21k_miil,False,,,,sgd,0.0,0.003,,0,200,448,8,100,3333,,,,,14.0114,,,4.0989,14.011401140114012,100.0,,,0.0287,15.951,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.in21k_miil,False,,,,sgd,0.0,0.003,,0,200,448,8,300,3333,,,,3.0,29.943,,,3.0629,29.942994299429945,100.0,,,0.01,22.1377,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.in21k_miil,False,,,,sgd,0.0,0.003,,0,200,448,8,500,3333,,,,5.0,42.3942,,,2.4302,42.394239423942395,100.0,,,0.0076,19.913,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.in21k_miil,False,,,,sgd,0.0,0.01,,0,200,448,8,100,3333,,,,,14.7315,,,4.128,14.731473147314732,100.0,,,0.0032,16.0438,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.in21k_miil,False,,,,sgd,0.0,0.01,,0,200,448,8,300,3333,,,,3.0,31.3231,,,3.0436,31.323132313231323,100.0,,,0.0013,22.07,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.in21k_miil,False,,,,sgd,0.0,0.01,,0,200,448,8,500,3333,,,,5.0,44.3744,,,2.4114,44.37443744374438,100.0,,,0.001,19.7726,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.in21k_miil,False,,,,sgd,0.0,0.03,,0,200,448,8,100,3333,,,,,14.9715,,,4.1793,14.971497149714972,100.0,,,0.0009,16.0551,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.in21k_miil,False,,,,sgd,0.0,0.03,,0,200,448,8,300,3333,,,,3.0,32.2232,,,3.1026,32.223222322232225,100.0,,,0.0003,21.9369,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.in21k_miil,False,,,,sgd,0.0,0.03,,0,200,448,8,500,3333,,,,5.0,46.3546,,,2.4562,46.35463546354635,100.0,,,0.0003,19.8745,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.in21k_miil,False,,,,sgd,0.0,0.1,,0,200,448,8,100,3333,,,,,15.0915,,,4.3095,15.091509150915092,100.0,,,0.0002,16.0049,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.in21k_miil,False,,,,sgd,0.0,0.1,,0,200,448,8,300,3333,,,,3.0,32.9733,,,3.6437,32.97329732973297,100.0,,,0.0,22.2601,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.in21k_miil,False,,,,sgd,0.0,0.1,,0,200,448,8,500,3333,,,,5.0,47.1347,,,2.9326,47.13471347134713,100.0,,,0.0,19.8152,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,100,3333,,,,,14.5815,,,4.0621,14.58145814581458,100.0,,,0.015,16.2152,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,300,3333,,,,3.0,33.7534,,,3.0244,33.753375337533754,100.0,,,0.0052,22.3277,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,500,3333,,,,5.0,46.7447,,,2.3394,46.74467446744674,100.0,,,0.0021,19.8702,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,100,3333,,,,,14.6415,,,4.0413,14.64146414641464,100.0,,,0.0087,16.0068,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,300,3333,,,,3.0,34.7435,,,2.9618,34.74347434743474,100.0,,,0.0024,22.1483,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,500,3333,,,,5.0,47.3147,,,2.3055,47.31473147314731,100.0,,,0.0008,19.8128,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,100,3333,,,,,15.5716,,,3.9948,15.571557155715572,100.0,,,0.0018,16.1701,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,300,3333,,,,3.0,36.3336,,,2.8831,36.33363336333633,100.0,,,0.0003,22.4877,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,500,3333,,,,5.0,49.505,,,2.216,49.504950495049506,100.0,,,0.0001,19.6291,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,100,3333,,,,,15.9616,,,3.9856,15.96159615961596,100.0,,,0.0009,16.1765,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,300,3333,,,,3.0,37.0837,,,2.8969,37.08370837083709,100.0,,,0.0001,22.6265,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,500,3333,,,,5.0,50.6751,,,2.2814,50.67506750675067,100.0,,,0.0,19.5111,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,100,3333,,,,,16.1116,,,3.9999,16.111611161116112,100.0,,,0.0002,16.092,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,300,3333,,,,3.0,34.0234,,,3.5433,34.02340234023402,100.0,,,0.0,22.5326,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,500,3333,,,,5.0,44.4044,,,3.3642,44.4044404440444,100.0,,,0.0,19.4948,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,100,3333,,,,,15.4515,,,4.1429,15.451545154515452,100.0,,,0.0001,16.1009,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,300,3333,,,,3.0,27.4827,,,5.3337,27.482748274827483,100.0,,,0.0,21.8913,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,500,3333,,,,5.0,41.4641,,,4.3652,41.46414641464146,100.0,,,0.0001,19.1912,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,100,3333,,,,,12.5113,,,4.1599,12.511251125112512,100.0,,,0.0291,15.7559,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,300,3333,,,,3.0,30.6331,,,3.0748,30.633063306330634,100.0,,,0.0079,21.39,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,500,3333,,,,5.0,43.7444,,,2.3744,43.744374437443746,100.0,,,0.0049,19.3124,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,100,3333,,,,,13.2313,,,4.1523,13.231323132313232,100.0,,,0.0027,16.0325,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,300,3333,,,,3.0,32.4932,,,3.033,32.49324932493249,100.0,,,0.0011,21.6419,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,500,3333,,,,5.0,45.7846,,,2.3102,45.78457845784578,100.0,,,0.0007,19.2214,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,100,3333,,,,,13.8614,,,4.1779,13.86138613861386,100.0,,,0.0008,15.8899,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,300,3333,,,,3.0,33.9034,,,2.9821,33.903390339033905,100.0,,,0.0003,21.3923,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,500,3333,,,,5.0,47.4347,,,2.2989,47.434743474347435,100.0,,,0.0004,19.0634,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,100,3333,,,,,13.9214,,,4.2304,13.92139213921392,100.0,,,0.0002,15.8085,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,300,3333,,,,3.0,34.0534,,,3.2807,34.053405340534056,100.0,,,0.0,21.6833,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.tv2_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,500,3333,,,,5.0,46.7447,,,2.8831,46.74467446744674,100.0,,,0.0,18.8525,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,100,3333,,,,,14.2214,,,4.0609,14.22142214221422,100.0,,,0.007,16.212,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,300,3333,,,,3.0,34.5035,,,3.0225,34.5034503450345,100.0,,,0.0022,22.3133,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,500,3333,,,,5.0,47.1047,,,2.4002,47.104710471047106,100.0,,,0.001,19.3487,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,100,3333,,,,,15.2115,,,4.047,15.211521152115212,100.0,,,0.0048,16.0757,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,300,3333,,,,3.0,34.9535,,,2.9819,34.953495349534954,100.0,,,0.0012,22.0958,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,500,3333,,,,5.0,47.9448,,,2.3633,47.94479447944794,100.0,,,0.0005,19.2443,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,100,3333,,,,,16.1416,,,4.0127,16.141614161416143,100.0,,,0.0014,16.1776,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,300,3333,,,,3.0,36.1236,,,2.8754,36.12361236123613,100.0,,,0.0002,22.1628,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,500,3333,,,,5.0,49.565,,,2.301,49.56495649564957,100.0,,,0.0001,19.1718,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,100,3333,,,,,16.0516,,,3.9907,16.05160516051605,100.0,,,0.0008,16.133,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,300,3333,,,,3.0,38.4038,,,2.842,38.4038403840384,100.0,,,0.0001,22.0258,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,500,3333,,,,5.0,50.375,,,2.2945,50.37503750375038,100.0,,,0.0,19.0946,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,100,3333,,,,,11.0111,,,5.0071,11.011101110111012,100.0,,,0.0001,16.0804,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,300,3333,,,,3.0,28.9229,,,4.5455,28.922892289228923,100.0,,,0.0001,22.1095,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,500,3333,,,,5.0,43.8944,,,3.717,43.8943894389439,100.0,,,0.0001,19.0872,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,100,3333,,,,,7.2607,,,7.6797,7.260726072607261,100.0,,,0.0002,16.1528,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,300,3333,,,,3.0,21.0621,,,6.7364,21.062106210621064,100.0,,,0.0001,21.8741,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,500,3333,,,,5.0,32.1932,,,5.339,32.19321932193219,100.0,,,0.0007,18.7417,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,100,3333,,,,,12.8113,,,4.1371,12.811281128112812,100.0,,,0.0127,16.1969,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,300,3333,,,,3.0,31.8632,,,3.0765,31.863186318631865,100.0,,,0.0043,21.6314,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,500,3333,,,,5.0,43.5044,,,2.427,43.504350435043506,100.0,,,0.003,18.1635,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,100,3333,,,,,13.8914,,,4.1237,13.891389138913892,100.0,,,0.0023,15.8561,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,300,3333,,,,3.0,33.5434,,,2.9748,33.54335433543354,100.0,,,0.0008,21.4417,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,500,3333,,,,5.0,45.6646,,,2.3101,45.664566456645666,100.0,,,0.0006,18.1197,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,100,3333,,,,,14.7915,,,4.1323,14.791479147914792,100.0,,,0.0007,15.9428,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,300,3333,,,,3.0,34.8035,,,2.9133,34.8034803480348,100.0,,,0.0002,21.5149,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,500,3333,,,,5.0,48.0648,,,2.2553,48.064806480648066,100.0,,,0.0002,17.9519,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,100,3333,,,,,14.8815,,,4.1909,14.88148814881488,100.0,,,0.0002,15.977,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,300,3333,,,,3.0,30.7831,,,4.6246,30.783078307830785,100.0,,,0.0,21.8233,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.tv_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,500,3333,,,,5.0,43.9544,,,4.0607,43.95439543954395,100.0,,,0.0014,18.1718,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,adamw,0.05,5e-06,,0,200,448,8,100,3333,,,,,10.5911,,,4.247,10.591059105910592,100.0,,,0.0078,18.388,0.4121,78.51,86.7729,86.7729,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,adamw,0.05,5e-06,,0,200,448,8,300,3333,,,,3.0,27.9628,,,3.2996,27.962796279627963,100.0,,,0.0019,31.3905,0.4121,78.51,86.7729,86.7729,
gpu,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,adamw,0.05,5e-06,,0,200,448,8,500,3333,,,,5.0,40.6541,,,2.7639,40.65406540654065,100.0,,,0.0018,45.6603,0.4121,67.1517,86.7729,86.7729,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,adamw,0.05,1e-05,,0,200,448,8,100,3333,,,,,11.2211,,,4.2372,11.22112211221122,100.0,,,0.0058,18.6735,0.4121,78.51,86.7729,86.7729,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,adamw,0.05,1e-05,,0,200,448,8,300,3333,,,,3.0,29.4929,,,3.2295,29.492949294929492,100.0,,,0.0011,31.0888,0.4121,78.51,86.7729,86.7729,
gpu,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,adamw,0.05,1e-05,,0,200,448,8,500,3333,,,,5.0,40.5641,,,2.7886,40.56405640564056,100.0,,,0.0019,45.6495,0.4121,67.1517,86.7729,86.7729,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,adamw,0.05,5e-05,,0,200,448,8,100,3333,,,,,12.2712,,,4.2031,12.271227122712272,100.0,,,0.0019,18.6888,0.4121,78.51,86.7729,86.7729,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,adamw,0.05,5e-05,,0,200,448,8,300,3333,,,,3.0,32.5533,,,3.2199,32.553255325532554,100.0,,,0.0002,31.1155,0.4121,78.51,86.7729,86.7729,
gpu,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,adamw,0.05,5e-05,,0,200,448,8,500,3333,,,,5.0,39.3039,,,3.0738,39.3039303930393,100.0,,,0.0009,45.5294,0.4121,67.1517,86.7729,86.7729,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,adamw,0.05,0.0001,,0,200,448,8,100,3333,,,,,12.8413,,,4.2033,12.84128412841284,100.0,,,0.001,18.7664,0.4121,78.51,86.7729,86.7729,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,adamw,0.05,0.0001,,0,200,448,8,300,3333,,,,3.0,32.0732,,,3.5,32.073207320732074,100.0,,,0.0001,30.7743,0.4121,78.51,86.7729,86.7729,
gpu,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,adamw,0.05,0.0001,,0,200,448,8,500,3333,,,,5.0,41.0741,,,3.1426,41.07410741074107,100.0,,,0.0001,45.5842,0.4121,67.1517,86.7729,86.7729,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,adamw,0.05,0.0005,,0,200,448,8,100,3333,,,,,12.5713,,,4.6302,12.571257125712572,100.0,,,0.0002,18.6602,0.4121,78.51,86.7729,86.7729,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,adamw,0.05,0.0005,,0,200,448,8,300,3333,,,,3.0,6.6607,,,9.3241,6.660666066606661,99.6622,,,0.0154,31.1199,0.4121,78.51,86.7729,86.7729,
gpu,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,adamw,0.05,0.0005,,0,200,448,8,500,3333,,,,5.0,6.2706,,,6.3543,6.270627062706271,86.2903,,,0.6704,45.4719,0.4121,67.1517,86.7729,86.7729,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,adamw,0.05,0.001,,0,200,448,8,100,3333,,,,,3.5104,,,11.4758,3.5103510351035103,100.0,,,0.0011,18.7571,0.4121,78.51,86.7729,86.7729,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,adamw,0.05,0.001,,0,200,448,8,300,3333,,,,3.0,3.4803,,,6.0467,3.4803480348034803,40.2027,,,2.3832,31.3394,0.4121,78.51,86.7729,86.7729,
gpu,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,adamw,0.05,0.001,,0,200,448,8,500,3333,,,,5.0,3.3903,,,5.1956,3.3903390339033903,16.9355,,,3.3653,44.9507,0.4121,67.1517,86.7729,86.7729,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,sgd,0.0,0.003,,0,200,448,8,100,3333,,,,,8.6709,,,4.3534,8.670867086708672,100.0,,,0.0269,18.4519,0.4121,78.51,86.7729,86.7729,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,sgd,0.0,0.003,,0,200,448,8,300,3333,,,,3.0,19.3819,,,3.6252,19.381938193819384,100.0,,,0.0051,30.2227,0.4121,78.51,86.7729,86.7729,
gpu,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,sgd,0.0,0.003,,0,200,448,8,500,3333,,,,5.0,32.7933,,,2.9219,32.793279327932794,100.0,,,0.0027,44.1636,0.4121,67.1517,86.7729,86.7729,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,sgd,0.0,0.01,,0,200,448,8,100,3333,,,,,8.8509,,,4.429,8.850885088508852,100.0,,,0.0026,18.4831,0.4121,78.51,86.7729,86.7729,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,sgd,0.0,0.01,,0,200,448,8,300,3333,,,,3.0,19.982,,,3.7279,19.981998199819984,100.0,,,0.0009,30.4964,0.4121,78.51,86.7729,86.7729,
gpu,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,sgd,0.0,0.01,,0,200,448,8,500,3333,,,,5.0,27.6928,,,3.2464,27.69276927692769,100.0,,,0.0005,44.1406,0.4121,67.1517,86.7729,86.7729,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,sgd,0.0,0.03,,0,200,448,8,100,3333,,,,,8.3408,,,4.6013,8.34083408340834,100.0,,,0.0008,18.2545,0.4121,78.51,86.7729,86.7729,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hivit_base_patch16_224.dino,False,,,,sgd,0.0,0.03,,0,200,448,8,300,3333,,,,3.0,19.1419,,,4.0374,19.141914191419144,100.0,,,0.0002,30.2309,0.4121,78.51,86.7729,86.7729,
